"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2590","16844477","KRT10","3858","keratin 10",0.360465230490756,4.26115825573788,0.740652656398565,0.467693669135721,0.657295778004052,-6.43279372257275
"2591","16844509","KRT23","25984","keratin 23",-1.1800459622592,5.61055452947924,-1.36291056137414,0.188380344441787,0.379180993094818,-5.79443924454407
"2592","16844585","KRTAP2-3","730755","keratin associated protein 2-3",-1.11243145953521,3.74897971541339,-0.787150828998419,0.440618031027845,0.634274041602104,-6.39708101594902
"2593","16844735","KRT13","3860","keratin 13",-1.6752161263925,5.00037986356978,-2.69972468265916,0.0139532159590561,0.0650227769196808,-3.51198586791308
"2594","16844752","KRT15","3866","keratin 15",-0.0195326898673747,4.89951877634929,-0.0508198730162095,0.959983914431596,0.979372562555748,-6.71161203585087
"2595","16844775","KRT19","3880","keratin 19",-1.64892441414611,7.76628443314447,-1.37782279131569,0.183802479705852,0.372672059869406,-5.77515048609408
"2596","16844872","JUP","3728","junction plakoglobin",-1.54082117620026,9.06037141498006,-2.27435148699387,0.0343608149324251,0.124227561678768,-4.33997503465543
"2597","16844894","P3H4","10609","prolyl 3-hydroxylase family member 4 (inactive)",0.404292113019419,7.01593844892821,1.06606639949538,0.29936302472578,0.507404745841907,-6.14100930907672
"2598","16844911","NT5C3B","115024","5'-nucleotidase, cytosolic IIIB",-0.577469946552429,7.44551625653391,-1.4686581318851,0.157808468171619,0.339248404188436,-5.65398034353605
"2599","16844927","KLHL11","55175","kelch like family member 11",0.497026465592069,7.51595723692701,1.1260132150054,0.273772274978677,0.48114892344009,-6.07694267834821
"2600","16844936","ACLY","47","ATP citrate lyase",-1.69070462360395,9.48341378387603,-5.60457447713541,1.88064567639643e-05,0.000583709837296628,2.90001048192783
"2601","16844967","DNAJC7","7266","DnaJ heat shock protein family (Hsp40) member C7",0.290016542752285,8.29951549386381,0.766822770797946,0.452334146012144,0.644791741932389,-6.41294555995593
"2602","16845019","KAT2A","2648","lysine acetyltransferase 2A",-1.6688333085369,7.44304036887521,-4.20672906193727,0.000451447484886861,0.00532352052070886,-0.221337151550124
"2603","16845158","CAVIN1","284119","caveolae associated protein 1",-1.56767541022973,7.17108436597985,-2.4858938448771,0.0220909109563662,0.090728496265607,-3.93727024085732
"2604","16845169","LOC108783654","108783654","uncharacterized LOC108783654",0.460570291797133,5.64496789894384,1.41295668273442,0.173367901978324,0.359176886667745,-5.72902706582043
"2605","16845172","PSMC3IP","29893","PSMC3 interacting protein",-0.884803255225113,6.62726114102929,-2.05106511568456,0.0538835156155123,0.169076553528885,-4.7421980248619
"2606","16845222","EZH1","2145","enhancer of zeste 1 polycomb repressive complex 2 subunit",-0.415150087265491,7.68485226426417,-0.989460159273922,0.334508529819674,0.540271508643461,-6.21832586609335
"2607","16845259","COA3","28958","cytochrome c oxidase assembly factor 3",-0.437297330542347,7.23869304572028,-1.14680769470426,0.26528224263708,0.472282780452378,-6.05400074779202
"2608","16845263","BECN1","8678","beclin 1",0.268417364935581,7.86725213559184,0.840704355379871,0.410662902592332,0.608457982224171,-6.35342967392154
"2609","16845336","VAT1","10493","vesicle amine transport 1",-0.486781643367785,7.74040422101661,-1.4856630811602,0.153291883367956,0.33333132602814,-5.63060710929889
"2610","16845410","ETV4","2118","ETS variant transcription factor 4",-1.25255988110201,6.29127113807937,-3.35537870533198,0.0032193100988723,0.0226799362425907,-2.1238870652306
"2611","16845445","DUSP3","1845","dual specificity phosphatase 3",0.00526262402799826,6.73233811074607,0.0149724834815216,0.988205643291557,0.993945755557695,-6.71283347913864
"2612","16845528","LSM12","124801","LSM12 homolog",-0.167787667606419,7.88647866523028,-0.52768369056663,0.603647828871839,0.757979803033212,-6.56976218382375
"2613","16845652","RUNDC3A-AS1","101926996","RUNDC3A antisense RNA 1",0.562124007018247,4.33641105908923,0.997406971484022,0.330734253895045,0.536413948885728,-6.21054620150507
"2614","16845671","FAM171A2","284069","family with sequence similarity 171 member A2",-0.578570265227682,5.09637521610597,-1.85156559408318,0.0792298014270753,0.219973270738736,-5.07873432328985
"2615","16845727","CCDC43","124808","coiled-coil domain containing 43",0.144700138629815,7.52725709994802,0.334341777633619,0.741676312990441,0.855955967529219,-6.65521998807
"2616","16845736","GJC1","10052","gap junction protein gamma 1",-0.519727893378397,6.57055736116082,-0.495823134120343,0.625538559665795,0.775772366878218,-6.58642529832833
"2617","16845742","EFTUD2","9343","elongation factor Tu GTP binding domain containing 2",-1.00381860382205,9.0893053504589,-3.98444719330144,0.000755349078255746,0.00776593271081689,-0.722963972200375
"2618","16845794","KIF18B","146909","kinesin family member 18B",-1.81032607378039,7.30065593982859,-5.57261141902849,2.01850534586949e-05,0.000612062911328167,2.83031703983191
"2619","16845817","DCAKD","79877","dephospho-CoA kinase domain containing",-0.0128184499871153,7.63982494557781,-0.0236712868010527,0.981354385084448,0.989474694124375,-6.7126593778105
"2620","16845826","PLCD3","113026","phospholipase C delta 3",-1.34099486035836,7.20335208021067,-4.57386915025221,0.000193409971518011,0.00293234472946662,0.607994590039304
"2621","16845876","MAP3K14","9020","mitogen-activated protein kinase kinase kinase 14",-0.60392907953394,6.16075413664467,-1.33076922134938,0.198555254272222,0.392340412345712,-5.8354235299304
"2622","16845957","LRRC37A4P","55073","leucine rich repeat containing 37 member A4, pseudogene",-0.858171552969494,4.93562343902904,-3.03168472267934,0.00669922344198624,0.03846500021664,-2.82235436409788
"2623","16846016","ARL17A","51326","ADP ribosylation factor like GTPase 17A",0.120480294607844,7.99103955612139,0.329675643059764,0.745145808914764,0.857679513778739,-6.65681562876726
"2624","16846042","LOC101927060","101927060","uncharacterized LOC101927060",0.476553849772402,6.22378216939758,0.948708042076696,0.354332339622105,0.559577715601378,-6.25733427341744
"2625","16846045","CDC27","996","cell division cycle 27",-0.0285894518251091,8.8767494972384,-0.0889945244752746,0.929990235550983,0.964930959184458,-6.7088484004882
"2626","16846093","OSBPL7","114881","oxysterol binding protein like 7",0.310091364810507,6.37384927540822,0.724533340171414,0.477307525933705,0.664554278595805,-6.44469501381471
"2627","16846121","MRPL10","124995","mitochondrial ribosomal protein L10",0.375255447964361,5.9921249871332,1.19044887343917,0.24810323837809,0.453168979098973,-6.00466676497294
"2628","16846152","SP2-AS1","100506325","SP2 antisense RNA 1",-0.402011306555449,4.26536069769134,-1.14594299170352,0.265631348558382,0.472626994063759,-6.054962055036
"2629","16846157","PRR15L","79170","proline rich 15 like",-0.50365734126571,5.16763433583304,-0.882716270106316,0.38809857222868,0.588882666395062,-6.31732002251094
"2630","16846163","COPZ2","51226","coatomer protein complex subunit zeta 2",0.508829032634892,4.21088252780851,0.769676335271727,0.450678116265482,0.643267246209734,-6.41074210025212
"2631","16846209","MIR1203","100302211","microRNA 1203",0.199699477598641,3.53484020950715,0.583683071781754,0.566097263053491,0.732095320953264,-6.53803722584182
"2632","16846226","HOXB3","3213","homeobox B3",-1.03349728035042,5.56184922953336,-3.41651664396475,0.00279931942153181,0.0203305980062686,-1.98977989144441
"2633","16846254","HOXB5","3215","homeobox B5",-1.95336853232833,5.72312420614581,-4.99431929026716,7.39253796446698e-05,0.00147850759289339,1.55240759077948
"2634","16846259","HOXB6","3216","homeobox B6",-1.95401233749552,6.46013847528162,-4.75507653457064,0.00012758965817369,0.00216376275974969,1.01612834901594
"2635","16846291","HOXB9","3219","homeobox B9",1.493625454004,7.26806551137005,2.75404232385456,0.0123938910030078,0.0597449104760376,-3.40139532917614
"2636","16846299","MIR196A1","406972","microRNA 196a-1",-0.119879077158054,4.15349995493193,-0.253379376389087,0.802616414368899,0.889093603795851,-6.67975302311332
"2637","16846398","ZNF652","22834","zinc finger protein 652",0.00471250868657425,7.63249512355034,0.0138850399569649,0.989062201030562,0.994174951195554,-6.71284973211801
"2638","16846476","SLC35B1","10237","solute carrier family 35 member B1",0.797836475312395,7.02174801959131,2.49864019608128,0.021501432430606,0.0891489763033317,-3.91240267407124
"2639","16846653","TMEM92-AS1","103752589","TMEM92 antisense RNA 1",2.60855328181316,4.43831980212561,6.58297983867902,2.28926989868485e-06,0.000143317977303051,4.97414287955739
"2640","16846745","SPAG9","9043","sperm associated antigen 9",0.529327677668535,8.78120321454831,1.59284870894901,0.127209580728061,0.296717136189523,-5.47843569895731
"2641","16846849","COX11","1353","cytochrome c oxidase copper chaperone COX11",-0.443522943857269,6.31932693643977,-0.930455757279358,0.363465764917811,0.56637608397121,-6.27432127104211
"2642","16846864","MMD","23531","monocyte to macrophage differentiation associated",-1.92236541451386,7.19727802456888,-1.92807096580669,0.0684757383013462,0.199544002667342,-4.9524109308964
"2643","16846913","MTVR2","246754","mouse mammary tumor virus receptor homolog 2",0.528073878281154,4.74477011272341,1.71566345032934,0.102005548354117,0.259943274947959,-5.29418802781307
"2644","16846954","MRPS23","51649","mitochondrial ribosomal protein S23",-0.125877383699302,7.43660894500275,-0.345232993912062,0.73360028051998,0.852538801995003,-6.65140937769378
"2645","16846964","CUEDC1","404093","CUE domain containing 1",-1.05615490174759,5.82170997358753,-3.16115704648953,0.00500553886012978,0.0310739569699132,-2.5455653590228
"2646","16846985","SRSF1","6426","serine and arginine rich splicing factor 1",0.744938899343317,6.44510684174589,1.34693999676418,0.193383152318325,0.38559428553169,-5.81490493401367
"2647","16847095","RNF43","54894","ring finger protein 43",-1.34557839554512,6.59397265734574,-0.967644055618091,0.345023287328737,0.549565052196342,-6.23939359277563
"2648","16847117","MTMR4","9110","myotubularin related protein 4",-0.0141876258842579,6.69177983949123,-0.0348375588250439,0.972561974121712,0.985523800607794,-6.71232101573338
"2649","16847238","SKA2","348235","spindle and kinetochore associated complex subunit 2",-1.10709164588998,6.3010826139891,-2.55234878362282,0.0191759798981571,0.0817214687369648,-3.80691941285877
"2650","16847249","MIR454","768216","microRNA 454",-1.32462699931043,4.317611114693,-2.71712036871629,0.0134345641171599,0.0632327838990788,-3.47667378260385
"2651","16847260","PTRH2","51651","peptidyl-tRNA hydrolase 2",0.878862746200913,7.11623005378273,2.55856418347477,0.0189226916015611,0.0809040355674281,-3.79464075261342
"2652","16847267","TUBD1","51174","tubulin delta 1",-1.08859239568752,6.1844408082129,-3.97948074248649,0.000764086740590953,0.00781911470153728,-0.734152119830994
"2653","16847281","RNFT1","51136","ring finger protein, transmembrane 1",0.306980650711697,6.69641012219641,0.615352859307283,0.54540814878666,0.717613601083027,-6.51872960232156
"2654","16847398","APPBP2","10513","amyloid beta precursor protein binding protein 2",0.637782669030186,7.94585549302641,2.3320477117007,0.0305030465955365,0.11452898515209,-4.23209201378965
"2655","16847432","BRIP1","83990","BRCA1 interacting protein C-terminal helicase 1",-3.69000073589442,7.29885714134708,-7.41962323520264,4.1741747492775e-07,4.09941341048447e-05,6.64531521763967
"2656","16847565","CYB561","1534","cytochrome b561",0.267763485298828,6.45691459918814,0.779647947985869,0.44492035417176,0.638233252768734,-6.40298184131741
"2657","16847644","SMARCD2","6603","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",-1.02800221998589,7.1405244395682,-3.62029131250099,0.00175280710456964,0.0145065658151892,-1.53896907962844
"2658","16847771","ERN1","2081","endoplasmic reticulum to nucleus signaling 1",1.39728095652584,5.68948909660933,2.82785542625052,0.0105394075782821,0.0531005374158469,-3.24960950610806
"2659","16847841","SMURF2","64750","SMAD specific E3 ubiquitin protein ligase 2",-1.29186630051355,7.96848184800117,-1.75286444329212,0.0952693837342624,0.248575829640453,-5.23638581579608
"2660","16847933","AXIN2","8313","axin 2",-1.26046616389873,6.2945824292494,-1.0553876733593,0.304096992374244,0.510839471489029,-6.15209591251761
"2661","16847949","CEP112","201134","centrosomal protein 112",0.648148395842762,4.75048457669564,1.02859558667686,0.316209255458661,0.523831042527188,-6.17947272772504
"2662","16847996","HELZ","9931","helicase with zinc finger",0.54450758221274,8.76858693402472,1.74124686015959,0.0973306346662024,0.25250400099287,-5.254533978395
"2663","16848062","C17orf58","284018","chromosome 17 open reading frame 58",-0.655907733865749,4.60185158547344,-2.11974501831987,0.0470114250105542,0.153745117579248,-4.62119295595262
"2664","16848070","SLC16A6","9120","solute carrier family 16 member 6",-1.08292155091422,5.1399652479404,-1.00810897969656,0.325698511308051,0.531126692542002,-6.19998066835395
"2665","16848079","WIPI1","55062","WD repeat domain, phosphoinositide interacting 1",2.57627495931542,7.41906613231197,5.53449050337823,2.19652395079481e-05,0.000639518920187161,2.74705491483271
"2666","16848095","MIR635","693220","microRNA 635",1.5023858131368,4.28763359528233,5.67506053039659,1.60965103772822e-05,0.000528876545135042,3.05330941785282
"2667","16848318","ABCA5","23461","ATP binding cassette subfamily A member 5",0.441117969930655,6.029359836789,0.504452258717585,0.619573235374989,0.771583449143776,-6.58201198622598
"2668","16848405","SOX9-AS1","400618","SOX9 antisense RNA 1",0.0498035404863302,4.20313508705303,0.131841067114859,0.896455334605539,0.948797828808822,-6.70395092581862
"2669","16848435","LINC00673","100499467","long intergenic non-protein coding RNA 673",-1.2186303910352,6.05259325980098,-2.56463257783358,0.018678436386885,0.0801639135309197,-3.78263841617509
"2670","16848453","SLC39A11","201266","solute carrier family 39 member 11",0.64801497675291,7.22272040808041,1.37820716971639,0.183685664352294,0.372580663205332,-5.77465101902851
"2671","16848489","CDC42EP4","23580","CDC42 effector protein 4",-0.812302514732876,6.21035867387504,-1.78173390101258,0.0903097194325681,0.240582167557206,-5.19091107046689
"2672","16848631","NAT9","26151","N-acetyltransferase 9 (putative)",1.7790063496151,6.89596767015799,5.91958771985208,9.42413212293048e-06,0.000361722229000632,3.58075736108253
"2673","16848692","HID1","283987","HID1 domain containing",1.14472771106444,7.02164296661888,2.7554069750043,0.0123569395652075,0.059610456260312,-3.39860456680675
"2674","16848721","ATP5PD","10476","ATP synthase peripheral stalk subunit d",-0.682259912171975,8.74258436948888,-2.1066396059469,0.0482581051211418,0.15650434301606,-4.64447598670668
"2675","16848731","NT5C","30833","5', 3'-nucleotidase, cytosolic",-0.363735065945614,6.1721007217642,-0.900188041699942,0.378958689831515,0.580328695266333,-6.30182463309398
"2676","16848739","JPT1","51155","Jupiter microtubule associated homolog 1",-1.56445557523138,7.68327853971746,-4.08002690919049,0.000605357920267416,0.00660153312294413,-0.507448898489272
"2677","16848755","SUMO2","6613","small ubiquitin like modifier 2",-1.05708015164849,8.82086035174833,-3.01810931536145,0.00690606545387605,0.0393436456160211,-2.85114946074036
"2678","16848902","UNC13D","201294","unc-13 homolog D",0.356391865524516,7.13678124522158,0.516413611040615,0.61134886454604,0.764621845412079,-6.57577182544582
"2679","16849047","EVPL","2125","envoplakin",-0.468958520761123,6.35470936340078,-1.69945625712718,0.105065749125005,0.264675585468045,-5.31908595242197
"2680","16849072","SRP68","6730","signal recognition particle 68",0.551274584876655,8.50240447194441,1.68721749742259,0.107428376833138,0.268775178540704,-5.33777171983239
"2681","16849148","RNF157","114804","ring finger protein 157",-0.317077542833197,5.60570425167545,-0.427074871882921,0.673984177194153,0.80927297188641,-6.61892621986466
"2682","16849238","RHBDF2","79651","rhomboid 5 homolog 2",-0.770210720944828,6.16215578454085,-2.2595014605438,0.0354239981348853,0.126473091550486,-4.36749224419334
"2683","16849286","ST6GALNAC1","55808","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",-0.767071202088908,4.52750936087757,-1.21323418159275,0.239473865149799,0.443245578814537,-5.97827748581665
"2684","16849308","JMJD6","23210","jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.41394939314238,6.63243531240458,4.62738364870227,0.000171015826363984,0.00269206731453353,0.728660074007329
"2685","16849355","TMC6","11322","transmembrane channel like 6",-0.672746105005601,6.49112030132373,-1.86683795406295,0.0769715438608651,0.215319539482208,-5.05379865597466
"2686","16849379","TK1","7083","thymidine kinase 1",-2.36884833160767,7.73171596519058,-5.94416579742865,8.9339655610206e-06,0.000349913651139973,3.63338234845754
"2687","16849501","CYTH1","9267","cytohesin 1",-0.382936629809406,5.96073055714934,-0.94003376839189,0.358653294739392,0.56300458322866,-6.26544476997648
"2688","16849556","TIMP2","7077","TIMP metallopeptidase inhibitor 2",-2.30286477993342,7.73851538993486,-4.80000180625921,0.000115124207135697,0.002009329663005,1.11708463072128
"2689","16849576","LGALS3BP","3959","galectin 3 binding protein",-2.10574503584017,9.11518739783106,-5.69372242961039,1.54483301077882e-05,0.000513383899541647,3.09380513810294
"2690","16849585","CANT1","124583","calcium activated nucleotidase 1",-0.476630423826535,7.43261819607854,-1.13885789212013,0.268504660782952,0.475446896650113,-6.0628148552224
"2691","16849635","CBX4","8535","chromobox 4",0.654058180492118,6.97755719782523,1.64905482740736,0.115088440632083,0.27964621098933,-5.39539051317442
"2692","16849681","SGSH","6448","N-sulfoglucosamine sulfohydrolase",-0.74064619385138,6.56364694757376,-1.52890614574442,0.142282473216947,0.31817166444302,-5.57021205347601
"2693","16849697","NPTX1","4884","neuronal pentraxin 1",-0.805276872231038,5.78410362042286,-0.861081821907089,0.399614997248604,0.599035142770221,-6.3361186131755
"2694","16849849","ACTG1","71","actin gamma 1",-1.44120899540811,11.0646772450029,-5.35170346930577,3.3012682596787e-05,0.000804531301803179,2.34576193844129
"2695","16849913","ARL16","339231","ADP ribosylation factor like GTPase 16",0.95238255949646,7.27428348086405,2.57796888350101,0.0181520439238441,0.0784759849007191,-3.75621271457285
"2696","16850009","SIRT7","51547","sirtuin 7",0.305555947453685,6.93497886212153,0.951536841221404,0.352930911558577,0.557973419675859,-6.25467465598559
"2697","16850025","PYCR1","5831","pyrroline-5-carboxylate reductase 1",0.249129228538425,7.27738758556529,0.718161431385848,0.481139794035425,0.667629659374335,-6.44933117195135
"2698","16850069","DCXR","51181","dicarbonyl and L-xylulose reductase",-1.63851039094232,8.22935316735384,-2.89752793567717,0.00903496754806096,0.0475981476911458,-3.1048438271059
"2699","16850107","FASN","2194","fatty acid synthase",-1.04946164690441,7.62930732693652,-2.46189701574335,0.0232419730386677,0.0941121123658052,-3.98390985725247
"2700","16850216","SECTM1","6398","secreted and transmembrane 1",-1.63501133884948,6.95726862357919,-2.15787133225949,0.0435488666120924,0.145723026051876,-4.55295209391935
"2701","16850278","RAB40B","10966","RAB40B, member RAS oncogene family",-0.0756874448402582,6.00568433199974,-0.160631111840617,0.874029621478012,0.934018133588213,-6.69959467142964
"2702","16850428","ROCK1P1","727758","Rho associated coiled-coil containing protein kinase 1 pseudogene 1",2.52341774579734,4.35747575029097,2.70333894847239,0.0138439140861552,0.0646967007719468,-3.50465745162163
"2703","16850477","TYMS","7298","thymidylate synthetase",-2.68589948734491,8.22408025089814,-6.47318847456546,2.88207242768943e-06,0.000169321755126754,4.74755032269995
"2704","16850517","NDC80","10403","NDC80 kinetochore complex component",-3.26245968906183,6.7363730852109,-7.82740990185346,1.88431098346237e-07,2.47975325423648e-05,7.42341893540206
"2705","16850609","MYL12A","10627","myosin light chain 12A",-0.794091295156232,6.1146755908191,-2.22592079417094,0.0379405500840798,0.132650807414052,-4.42933048776387
"2706","16850625","TGIF1","7050","TGFB induced factor homeobox 1",-0.505638186018602,6.42706950852093,-1.50813730575669,0.147485773141118,0.325671909969823,-5.59938921623592
"2707","16850656","DLGAP1-AS1","649446","DLGAP1 antisense RNA 1",0.265225618463148,5.86247698756507,0.761653623679876,0.455343417881192,0.647167323587056,-6.41691744795075
"2708","16850663","DLGAP1-AS2","84777","DLGAP1 antisense RNA 2",0.73178029631981,6.34018711547034,1.0273385378139,0.316785823561258,0.5241497208288,-6.18074174305147
"2709","16850759","PTPRM","5797","protein tyrosine phosphatase receptor type M",0.597248644858544,5.44918145502922,0.679228167118956,0.504943923794583,0.687752229055755,-6.47681331553798
"2710","16850806","MTCL1","23255","microtubule crosslinking factor 1",-1.37304553470384,6.1484214674932,-2.43884747109554,0.024400194322348,0.0973050173582121,-4.0284870925514
"2711","16850849","NDUFV2","4729","NADH:ubiquinone oxidoreductase core subunit V2",-0.79775064662145,5.60094393498587,-3.35382305179262,0.00323076610207662,0.0227120095637438,-2.12729157572788
"2712","16850923","RAB31","11031","RAB31, member RAS oncogene family",-1.56396346640426,6.95462671052753,-1.02765328050438,0.316641391429247,0.5241497208288,-6.18042413466518
"2713","16850944","VAPA","9218","VAMP associated protein A",-0.337128362863197,8.43549767406135,-1.02678730911008,0.317038888890368,0.5241497208288,-6.18129778056062
"2714","16850998","GNAL","2774","G protein subunit alpha L",0.069628549892168,4.03195757337727,0.184190866769775,0.855757931133489,0.924377495291052,-6.69539354113342
"2715","16851026","IMPA2","3613","inositol monophosphatase 2",-2.18582641722007,7.44027955866079,-5.20956899858233,4.54254868683745e-05,0.00100492310069989,2.03152096933969
"2716","16851081","TUBB6","84617","tubulin beta 6 class V",-0.31646121480894,6.90179909301165,-0.455801203143566,0.653547542449573,0.794898854712358,-6.60592201050208
"2717","16851092","PRELID3A","10650","PRELI domain containing 3A",-0.460890163803935,4.52589269300391,-1.26937978464911,0.219186619513097,0.418042885911937,-5.91142924965184
"2718","16851108","PSMG2","56984","proteasome assembly chaperone 2",-0.576715306375137,9.12860142841758,-1.91125715270806,0.0707218517066201,0.204459483404903,-4.98047304667063
"2719","16851230","ANKRD20A5P","440482","ankyrin repeat domain 20 family member A5, pseudogene",0.664637551794659,6.41749080589388,0.570334841376279,0.574937598693933,0.738451961625236,-6.54588014678211
"2720","16851254","CYP4F35P","284233","cytochrome P450 family 4 subfamily F member 35, pseudogene",-0.0738575604242064,3.48286107281512,-0.189414896648796,0.851717336305929,0.9220364501142,-6.69438450554152
"2721","16851309","GREB1L","80000","GREB1 like retinoic acid receptor coactivator",-1.00222231571909,5.4429729555129,-0.989939676956979,0.334279941324198,0.54016748868203,-6.21785802720323
"2722","16851344","SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide",-1.13003522955958,7.62295492040349,-3.86689772364693,0.000991600500242578,0.00948362106336651,-0.987425496022779
"2723","16851383","GATA6","2627","GATA binding protein 6",-0.824788986230105,6.85481650604811,-1.13527051717746,0.269968242108542,0.477011555605319,-6.0667747082944
"2724","16851397","RBBP8","5932","RB binding protein 8, endonuclease",-1.0008866566458,7.32934101626033,-2.83403491632665,0.0103968211507397,0.0527869938976324,-3.23682692761104
"2725","16851427","CABLES1","91768","Cdk5 and Abl enzyme substrate 1",-1.73012545581426,6.46820014151874,-3.87462516739316,0.000974025518794616,0.00938373047389249,-0.970065077255661
"2726","16851443","RIOK3","8780","RIO kinase 3",0.886749860329486,8.92091840328918,2.61954686536815,0.0165993450975031,0.0735018107278403,-3.67340509585822
"2727","16851486","LAMA3","3909","laminin subunit alpha 3",-1.32933889070721,6.83149572527722,-1.39122016003493,0.179765789471358,0.367233435182097,-5.75767443514008
"2728","16851565","TTC39C","125488","tetratricopeptide repeat domain 39C",-1.01001496983963,6.33340027052425,-2.60091713749443,0.0172788699913778,0.0756957154082994,-3.71058659178649
"2729","16851586","CABYR","26256","calcium binding tyrosine phosphorylation regulated",-0.284248958685932,5.54774669736649,-0.303034555115559,0.765059584517226,0.868545905128251,-6.66550080233327
"2730","16851604","IMPACT","55364","impact RWD domain protein",-0.357245221380719,6.63910832980783,-0.791472131941286,0.438151805907228,0.632311690573309,-6.39365837055607
"2731","16851648","TAF4B","6875","TATA-box binding protein associated factor 4b",0.20491655060301,6.1207108442173,0.640707855457174,0.529140407664832,0.704093808379088,-6.502565382923
"2732","16851768","DSG2","1829","desmoglein 2",-1.48447104108798,8.5637939428773,-3.14513882962672,0.0051900097834063,0.031886334617006,-2.58001192990608
"2733","16851801","RNF125","54941","ring finger protein 125",0.285006014938126,4.14044186744048,0.403650872405489,0.69084371843915,0.821570877883537,-6.62891522792465
"2734","16851810","RNF138","51444","ring finger protein 138",-0.217539790934693,5.74392172605176,-0.700493719877988,0.491859659497433,0.677220456056311,-6.4619828214076
"2735","16851926","ZNF271P","10778","zinc finger protein 271, pseudogene",0.351227654631189,6.517303636493,0.911704064960966,0.373013081192562,0.575076399776724,-6.29145866214126
"2736","16851933","GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1",-1.85279969588401,7.53288094766706,-2.89608676588541,0.00906388480356933,0.0476540065402325,-3.10785234041601
"2737","16851950","MIR3975","100616257","microRNA 3975",-0.356173716377077,3.69058610341825,-0.538713837058929,0.596156554277764,0.75438625668035,-6.5637584701637
"2738","16851955","C18orf21","83608","chromosome 18 open reading frame 21",0.305696846397247,5.23356767230825,0.695222400339019,0.495084613367103,0.679993553728882,-6.46569956230429
"2739","16851964","ELP2","55250","elongator acetyltransferase complex subunit 2",0.512406283955041,7.10585525127744,1.01650783452065,0.321784316938195,0.527279730373605,-6.19161787875908
"2740","16852008","MOCOS","55034","molybdenum cofactor sulfurase",0.552007476748479,7.33806948604756,0.675063465890887,0.507529366470728,0.688707616287356,-6.47966674977731
"2741","16852025","FHOD3","80206","formin homology 2 domain containing 3",-1.15233617193469,5.54242405835566,-1.30061499758564,0.208490268845136,0.405158289722679,-5.8731332831299
"2742","16852052","KIAA1328","57536","KIAA1328",-0.0780081270091051,6.21841841778266,-0.237410935573832,0.814804413279836,0.897300852035157,-6.68379949053881
"2743","16852098","PIK3C3","5289","phosphatidylinositol 3-kinase catalytic subunit type 3",0.843497608960909,7.82285561038926,2.17884536838597,0.0417445306341012,0.142099850787577,-4.51509551939738
"2744","16852206","HAUS1","115106","HAUS augmin like complex subunit 1",-1.10348670502155,5.16746072026151,-2.83856613973272,0.0102934433779727,0.0523422391244671,-3.22744666375466
"2745","16852218","C18orf25","147339","chromosome 18 open reading frame 25",0.517242220409664,7.5515420876365,1.55472040076161,0.136027846751908,0.309077042380896,-5.53351212388753
"2746","16852241","KATNAL2","83473","katanin catalytic subunit A1 like 2",-0.398754597095508,5.11597096023791,-0.967707708703355,0.344992281064926,0.549565052196342,-6.23933274244689
"2747","16852296","LIPG","9388","lipase G, endothelial type",-2.39060890673093,6.72225798745233,-3.45509635483722,0.00256251165398302,0.018966621690898,-1.90485942081585
"2748","16852312","SKA1","220134","spindle and kinetochore associated complex subunit 1",-2.17875772729578,6.20200335244037,-3.57258787910623,0.00195634352831015,0.0156518587346096,-1.6449750984959
"2749","16852331","ME2","4200","malic enzyme 2",-1.56690499517514,7.56495589078643,-4.7144912922518,0.000140023842693907,0.00232079819880582,0.924838887100532
"2750","16852349","ELAC1","55520","elaC ribonuclease Z 1",-0.180175890795534,5.53376352151265,-0.465534716758076,0.646684905948781,0.79136817577515,-6.60132781653484
"2751","16852371","SMAD4","4089","SMAD family member 4",0.772880993132484,6.06466475573979,1.62400179485985,0.120364997945708,0.28623118412821,-5.4326766869698
"2752","16852433","POLI","11201","DNA polymerase iota",1.14037950945001,5.96644796848443,2.35197711797412,0.0292663726369606,0.111290365531454,-4.19447587103514
"2753","16852463","RAB27B","5874","RAB27B, member RAS oncogene family",-2.28775138895486,6.48697183590945,-4.61519394540685,0.000175874745996148,0.00274882619632934,0.701183236772808
"2754","16852475","LOC105372130","105372130","uncharacterized LOC105372130",-0.311719417307301,2.76426417739933,-0.81403294979079,0.425415620371195,0.622605600988093,-6.37550462985238
"2755","16852497","WDR7","23335","WD repeat domain 7",1.20285764831088,7.37894857063045,3.20064689628545,0.00457760490369327,0.0295685998360478,-2.46041505006442
"2756","16852573","NEDD4L","23327","NEDD4 like E3 ubiquitin protein ligase",-0.360183432724456,7.94316143315372,-0.357065475186023,0.724862194882477,0.847517851472034,-6.64713273702982
"2757","16852622","MALT1","10892","MALT1 paracaspase",-0.967552107235275,7.3849026199296,-2.5002878134145,0.0214263207102769,0.0889496468603292,-3.9091835289005
"2758","16852647","ZNF532","55205","zinc finger protein 532",-0.9715351023798,7.09778498961902,-2.31259628928635,0.0317565218916383,0.11798865841162,-4.26863366258875
