"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5693579","Homologous DNA Pairing and Strand Exchange","12/1126","42/10616",0.00102756694430571,0.0109287840263023,0.0092123530689317,"BARD1/DNA2/BRIP1/BLM/RAD51AP1/RAD51/RPA1/ATM/CHEK1/RFC3/XRCC2/RBBP8",12
"R-HSA-5620912","Anchoring of the basal body to the plasma membrane","21/1126","97/10616",0.00107276816630773,0.0113136474682033,0.00953677140326639,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/CKAP5/ALMS1/RPGRIP1L/CEP152/CETN2/YWHAE/CEP162/HAUS4/AHI1/CEP83/HAUS1/MAPRE1/OFD1/TMEM67/CEP63",21
"R-HSA-73884","Base Excision Repair","20/1126","91/10616",0.0011475581491227,0.0119412870946407,0.010065836468957,"H2BC14/RPA1/H2AX/H2AC20/H2AC8/NEIL3/RFC3/TERF2IP/H2BC15/PCNA/UNG/H2AC4/POLB/H4C3/TERF1/H2BC10/POLE2/H2BC13/H2BC9/H4C5",20
"R-HSA-5689901","Metalloprotease DUBs","11/1126","37/10616",0.00115153920246016,0.0119412870946407,0.010065836468957,"BARD1/H2AC15/H2AC13/H2AC20/KAT2B/H2AC21/H2AC8/H2AC17/H2AC11/H2AC4/STAM",11
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","15/1126","60/10616",0.00117985625476928,0.0119412870946407,0.010065836468957,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/UNG/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",15
"R-HSA-110329","Cleavage of the damaged pyrimidine ","15/1126","60/10616",0.00117985625476928,0.0119412870946407,0.010065836468957,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/UNG/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",15
"R-HSA-73928","Depyrimidination","15/1126","60/10616",0.00117985625476928,0.0119412870946407,0.010065836468957,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/UNG/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",15
"R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","19/1126","85/10616",0.00121988890297396,0.0122476845858585,0.0103241123999059,"CCNA2/CDC25A/CDK2/CDC25B/SKP2/CCND1/PSMA4/LIN37/LIN9/CCNE2/E2F1/CABLES1/MAX/CDK7/WEE1/TFDP2/CKS1B/CCNE1/PSME3",19
"R-HSA-113510","E2F mediated regulation of DNA replication","8/1126","22/10616",0.00127941380049051,0.0127433676159967,0.0107419454427148,"CDK1/CCNB1/PPP2R1B/E2F1/ORC1/TFDP2/POLA1/MCM8",8
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","9/1126","27/10616",0.00131115627266033,0.0129567017495174,0.0109217741734242,"DDIT3/EXOSC9/HERPUD1/ATF6/ATF3/ATF4/CEBPG/EXOSC1/CEBPB",9
"R-HSA-2682334","EPH-Ephrin signaling","20/1126","92/10616",0.00132342496008828,0.0129757681633656,0.0109378460928349,"ITSN1/ACTB/MYH9/ACTG1/VAV2/ACTR3/EPHA2/EPHB2/LYN/EPHB4/EFNA1/EFNB2/EPHA4/ARPC1B/ROCK2/LIMK2/CLTCL1/NCK2/ADAM10/MYL12A",20
"R-HSA-5685942","HDR through Homologous Recombination (HRR)","16/1126","67/10616",0.00138946331040947,0.0134228181426041,0.0113146841965335,"BARD1/DNA2/BRIP1/BLM/RAD51AP1/RAD51/RPA1/ATM/GEN1/CHEK1/RFC3/PCNA/XRCC2/RBBP8/POLE2/SPIDR",16
"R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine","14/1126","55/10616",0.00141180238631374,0.0134228181426041,0.0113146841965335,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",14
"R-HSA-110331","Cleavage of the damaged purine","14/1126","55/10616",0.00141180238631374,0.0134228181426041,0.0113146841965335,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",14
"R-HSA-73927","Depurination","14/1126","55/10616",0.00141180238631374,0.0134228181426041,0.0113146841965335,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",14
"R-HSA-69231","Cyclin D associated events in G1","12/1126","44/10616",0.00160551686106518,0.0150367437360955,0.0126751331136725,"SKP2/CCND1/PPP2R1B/RBL1/E2F1/E2F3/CDK7/LYN/CDK6/E2F2/TFDP2/CKS1B",12
"R-HSA-69236","G1 Phase","12/1126","44/10616",0.00160551686106518,0.0150367437360955,0.0126751331136725,"SKP2/CCND1/PPP2R1B/RBL1/E2F1/E2F3/CDK7/LYN/CDK6/E2F2/TFDP2/CKS1B",12
"R-HSA-1852241","Organelle biogenesis and maintenance","48/1126","295/10616",0.00163537499247758,0.0152029304856249,0.012815219239298,"CDK1/PLK1/CARM1/BBS9/CEP78/PLK4/NEK2/CEP70/ARF4/CKAP5/WDR19/HSPA9/ALMS1/RPGRIP1L/LZTFL1/TTC8/TRIP11/CCT5/CEP152/IFT20/MEF2D/GBF1/CETN2/CRTC3/TBL1XR1/EXOC8/CYCS/YWHAE/TFAM/CEP162/ATP5MC3/HAUS4/AHI1/CCT2/PRKAB2/PPARGC1B/IFT80/MAPK14/CEP83/HAUS1/MAPRE1/TFB2M/OFD1/PKD2/HELZ2/ATP5F1C/TMEM67/CEP63",48
"R-HSA-73929","Base-Excision Repair, AP Site Formation","15/1126","62/10616",0.00168626694133289,0.0155607721424469,0.0131168597216684,"H2BC14/H2AX/H2AC20/H2AC8/NEIL3/TERF2IP/H2BC15/UNG/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",15
"R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","11/1126","39/10616",0.00185173181004183,0.0169629446832299,0.0142988126707033,"BARD1/DNA2/BRIP1/BLM/RAD51/RPA1/ATM/CHEK1/RFC3/XRCC2/RBBP8",11
"R-HSA-380259","Loss of Nlp from mitotic centrosomes","16/1126","69/10616",0.00193152821316093,0.0173147707679783,0.014595382362607,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/CKAP5/ALMS1/CEP152/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/CEP63",16
"R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","16/1126","69/10616",0.00193152821316093,0.0173147707679783,0.014595382362607,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/CKAP5/ALMS1/CEP152/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/CEP63",16
"R-HSA-400253","Circadian Clock","16/1126","69/10616",0.00193152821316093,0.0173147707679783,0.014595382362607,"CARM1/NFIL3/PER1/NOCT/PPP1CC/MEF2D/DBP/CRTC3/TBL1XR1/HIF1A/ARNTL2/SREBF1/CPT1A/NAMPT/BTRC/HELZ2",16
"R-HSA-8878171","Transcriptional regulation by RUNX1","40/1126","237/10616",0.00195721307004404,0.0174205844177679,0.0146845773452353,"H2BC14/SMARCC2/SMARCA4/CCND1/H2AX/H3C7/PSMA4/H2AC20/MOV10/KAT2B/H2AC8/CBFB/H3C2/CDK7/SMARCD2/CDK6/ARID1A/H2BC15/H3C11/H3C13/NR4A3/H3-3A/HDAC1/H2AC4/LDB1/LGALS3/DPY30/H4C3/HIPK2/CBX6/H2BC10/YAP1/CSNK2A1/H2BC13/ITCH/SMARCC1/H2BC9/PSME3/H3C12/H4C5",40
"R-HSA-162658","Golgi Cisternae Pericentriolar Stack Reorganization","6/1126","14/10616",0.00198992564535968,0.0175870189079324,0.0148248723023461,"CDK1/PLK1/CCNB1/CCNB2/BLZF1/RAB2A",6
"R-HSA-171306","Packaging Of Telomere Ends","13/1126","51/10616",0.00203923241994018,0.0178967600491253,0.0150859667430245,"H2BC14/H2AX/H2AC20/H2AC8/TERF2IP/H2BC15/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",13
"R-HSA-2990846","SUMOylation","33/1126","187/10616",0.00225311735991462,0.0196365436575892,0.0165525069204254,"AURKB/TOP2A/BLM/INCENP/RPA1/CDCA8/AURKA/BIRC5/SUZ12/DNMT3B/RELA/CETN2/SENP5/MBD1/PCNA/HDAC1/PIAS3/SUMO2/NUP155/H4C3/HIPK2/NUP188/NR4A2/XPC/PPARG/PIAS1/MTA1/NUP85/NFKB2/NCOR2/NUP50/PCGF2/H4C5",33
"R-HSA-69202","Cyclin E associated events during G1/S transition ","18/1126","83/10616",0.00232352388386104,0.0201104998223835,0.0169520254321622,"CCNA2/CDC25A/CDK2/SKP2/CCND1/PSMA4/LIN37/LIN9/CCNE2/E2F1/CABLES1/MAX/CDK7/WEE1/TFDP2/CKS1B/CCNE1/PSME3",18
"R-HSA-2980766","Nuclear Envelope Breakdown","13/1126","52/10616",0.00246026721251778,0.0211481873404782,0.0178267379133408,"CDK1/PLK1/LMNB1/CCNB1/CCNB2/TMPO/LMNA/EMD/NUP155/NUP188/LPIN2/NUP85/NUP50",13
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","32/1126","181/10616",0.00252805479399786,0.021583052833111,0.0181933051769986,"AURKB/TOP2A/BLM/INCENP/RPA1/CDCA8/AURKA/BIRC5/SUZ12/DNMT3B/RELA/CETN2/MBD1/PCNA/HDAC1/PIAS3/SUMO2/NUP155/H4C3/HIPK2/NUP188/NR4A2/XPC/PPARG/PIAS1/MTA1/NUP85/NFKB2/NCOR2/NUP50/PCGF2/H4C5",32
"R-HSA-114452","Activation of BH3-only proteins","9/1126","30/10616",0.00298913386738366,0.0253470473213952,0.0213661417974436,"BID/E2F1/YWHAE/YWHAQ/TFDP2/YWHAZ/YWHAH/TP53BP2/YWHAB",9
"R-HSA-111447","Activation of BAD and translocation to mitochondria ","6/1126","15/10616",0.00302157297940626,0.0254501616721803,0.0214530614221356,"BID/YWHAE/YWHAQ/YWHAZ/YWHAH/YWHAB",6
"R-HSA-5689880","Ub-specific processing proteases","36/1126","214/10616",0.00338806435388544,0.0283468050941749,0.0238947696537184,"CYLD/H2BC14/CCNA2/H2AC15/CDC25A/H2AC13/SKP2/CDC20/PSMA4/H2AC20/H2AC21/H2AC8/KAT2A/STAM2/USP17L5/H2BC15/H2AC17/USP37/HIF1A/TNKS/H2AC11/H2AC4/SIAH2/CLSPN/USP8/SMAD3/POLB/ARRB2/H2BC10/H2BC13/DDB2/PTRH2/H2BC9/DDX58/HGS/PSME3",36
"R-HSA-5628897","TP53 Regulates Metabolic Genes","18/1126","86/10616",0.00349696583376174,0.0290338251787176,0.0244738891210829,"GLS/MOV10/PRDX1/NDUFA4/COX7A2L/TXN/CYCS/YWHAE/YWHAQ/LAMTOR3/GPI/PRDX2/RRAGC/PRKAB2/YWHAZ/YWHAH/YWHAB/RRM2B",18
"R-HSA-3928662","EPHB-mediated forward signaling","11/1126","42/10616",0.00351644735232276,0.0290338251787176,0.0244738891210829,"ITSN1/ACTB/ACTG1/ACTR3/EPHB2/LYN/EPHB4/EFNB2/ARPC1B/ROCK2/LIMK2",11
"R-HSA-68689","CDC6 association with the ORC:origin complex","5/1126","11/10616",0.0035535866743723,0.029148701152531,0.0245707231354948,"E2F1/E2F3/ORC1/E2F2/MCM8",5
"R-HSA-5688426","Deubiquitination","46/1126","291/10616",0.00360112968728133,0.029346868555442,0.0247377671614336,"CDK1/BARD1/CYLD/H2BC14/CCNA2/H2AC15/CDC25A/H2AC13/SKP2/ACTB/CDC20/PSMA4/H2AC20/KAT2B/H2AC21/H2AC8/KAT2A/STAM2/USP17L5/H2BC15/H2AC17/USP37/HIF1A/TNKS/H2AC11/H2AC4/SIAH2/CLSPN/USP8/SMAD3/TGFBR2/ZRANB1/POLB/ATXN3/ARRB2/H2BC10/STAM/UCHL3/H2BC13/DDB2/UCHL5/PTRH2/H2BC9/DDX58/HGS/PSME3",46
"R-HSA-5617833","Cilium Assembly","34/1126","200/10616",0.00364827850565478,0.0295392872554629,0.0248999653526863,"CDK1/PLK1/BBS9/CEP78/PLK4/NEK2/CEP70/ARF4/CKAP5/WDR19/ALMS1/RPGRIP1L/LZTFL1/TTC8/TRIP11/CCT5/CEP152/IFT20/GBF1/CETN2/EXOC8/YWHAE/CEP162/HAUS4/AHI1/CCT2/IFT80/CEP83/HAUS1/MAPRE1/OFD1/PKD2/TMEM67/CEP63",34
"R-HSA-3214847","HATs acetylate histones","26/1126","142/10616",0.00378156964685122,0.0304222429922967,0.0256442476051652,"H2BC14/H2AC15/H2AC13/ACTB/H3C7/H2AC20/YEATS2/KAT2B/H2AC21/H2AC8/KAT2A/H3C2/H2BC15/ELP5/H2AC17/H3C11/TADA1/H3C13/H2AC11/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",26
"R-HSA-211000","Gene Silencing by RNA","25/1126","135/10616",0.00382781128021327,0.0305981092781379,0.0257924930379775,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/POLR2C/H3C13/H3-3A/POLR2L/H2AC4/NUP155/H4C3/NUP188/RAN/H2BC10/H2BC13/NUP85/H2BC9/NUP50/POLR2K/H3C12/H4C5",25
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","13/1126","55/10616",0.00416762171979453,0.0331035775844439,0.0279044625475916,"CARM1/ACACA/SEC24A/SAR1B/SEC23A/INSIG2/TBL1XR1/SREBF1/RAN/FASN/SQLE/PMVK/HELZ2",13
"R-HSA-6811440","Retrograde transport at the Trans-Golgi-Network","12/1126","49/10616",0.00427351472444676,0.0335423361240856,0.0282743114319195,"COG6/COG1/GOLGA1/COG3/VAMP4/COG5/NAPA/GOLGA4/RAB6A/GCC2/ARFIP2/NAA35",12
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","24/1126","129/10616",0.00427631376880773,0.0335423361240856,0.0282743114319195,"H2BC14/H2AX/H3C7/PSMA4/H2AC20/H2AC8/CBFB/H3C2/CDK7/H2BC15/H3C11/H3C13/H3-3A/H2AC4/LDB1/H4C3/H2BC10/YAP1/H2BC13/ITCH/H2BC9/PSME3/H3C12/H4C5",24
"R-HSA-380270","Recruitment of mitotic centrosome proteins and complexes","17/1126","81/10616",0.00434000588517794,0.0336216505302365,0.0283411690357623,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/TUBGCP4/CKAP5/ALMS1/CEP152/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/CEP63",17
"R-HSA-380287","Centrosome maturation","17/1126","81/10616",0.00434000588517794,0.0336216505302365,0.0283411690357623,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/TUBGCP4/CKAP5/ALMS1/CEP152/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/CEP63",17
"R-HSA-8957322","Metabolism of steroids","27/1126","151/10616",0.00449540093131861,0.0345911341564545,0.0291583894545916,"ACAT2/CARM1/ACACA/SEC24A/ABCC3/EBP/SAR1B/OSBPL3/SEC23A/INSIG2/OSBPL2/DHCR24/TBL1XR1/LBR/SLC27A2/SREBF1/SUMO2/HSD11B2/RAN/FASN/SQLE/LGMN/SRD5A3/PMVK/HELZ2/HSD17B4/HSD17B11",27
"R-HSA-6807004","Negative regulation of MET activity","7/1126","21/10616",0.00452027569853271,0.0345911341564545,0.0291583894545916,"PTPRJ/STAM2/CBL/USP8/STAM/MET/HGS",7
"R-HSA-381042","PERK regulates gene expression","9/1126","32/10616",0.00482717085621121,0.0364945748466571,0.0307628833892978,"DDIT3/EXOSC9/HERPUD1/ATF6/ATF3/ATF4/CEBPG/EXOSC1/CEBPB",9
"R-HSA-73863","RNA Polymerase I Transcription Termination","9/1126","32/10616",0.00482717085621121,0.0364945748466571,0.0307628833892978,"ERCC2/POLR1A/CDK7/POLR2L/TWISTNB/POLR1E/CAVIN1/TAF1B/POLR2K",9
"R-HSA-111465","Apoptotic cleavage of cellular proteins","10/1126","38/10616",0.00510703815155779,0.0383792388036229,0.0323515495891306,"LMNB1/SPTAN1/CASP6/LMNA/ADD1/CTNNB1/BCAP31/DSG2/CLSPN/FNTA",10
"R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA ","14/1126","63/10616",0.00543371875741271,0.0405911728604342,0.0342160861603996,"POLR3D/DHX9/PRKDC/NFKBIB/DTX4/RELA/CTNNB1/POLR2L/POLR3K/POLR3A/TRIM21/CGAS/NFKB2/POLR2K",14
"R-HSA-983231","Factors involved in megakaryocyte development and platelet production","29/1126","168/10616",0.00555868459416547,0.0412789891460217,0.0347958767806683,"CENPE/KIF20A/KIF4A/CDK2/KIF23/KIFC1/KIF18B/ACTB/KIF20B/H3C7/KIF18A/CAPZB/H3C2/CABLES1/KIF16B/ITPK1/H3C11/H3C13/H3-3A/RAB5A/WEE1/KIF1C/HDAC1/AKAP1/CAPZA2/DOCK7/KIF2A/PRKAR2A/H3C12",29
"R-HSA-5694530","Cargo concentration in the ER","9/1126","33/10616",0.00602537581156051,0.044014454311625,0.0371017207659326,"CTSC/SEC24A/MIA3/SAR1B/SEC23A/STX5/GOSR2/CD59/MIA2",9
"R-HSA-9022692","Regulation of MECP2 expression and activity","9/1126","33/10616",0.00602537581156051,0.044014454311625,0.0371017207659326,"AURKB/MOV10/TBL1XR1/LBR/CAMK2G/HDAC1/HIPK2/GPS2/NCOR2",9
"R-HSA-3928665","EPH-ephrin mediated repulsion of cells","12/1126","51/10616",0.00603225987378447,0.044014454311625,0.0371017207659326,"ACTB/ACTG1/VAV2/EPHA2/EPHB2/LYN/EPHB4/EFNA1/EFNB2/EPHA4/CLTCL1/ADAM10",12
"R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","19/1126","98/10616",0.00659954275011863,0.0478752956728259,0.0403561938781212,"CENPE/KIF20A/KIF4A/KIF23/ARF4/KIFC1/KIF18B/KIF20B/ARFGAP3/KDELR3/NAPA/KIF18A/COPA/COPG2/KIF16B/GBF1/RINT1/KIF1C/KIF2A",19
"R-HSA-3214841","PKMTs methylate histone lysines","15/1126","71/10616",0.00670112710441625,0.0483328420462206,0.0407418798544363,"H3C7/SUZ12/H3C2/EZH2/H3C11/RELA/EHMT2/H3C13/DPY30/H4C3/SUV39H2/SUV39H1/NFKB2/H3C12/H4C5",15
"R-HSA-201681","TCF dependent signaling in response to WNT","37/1126","231/10616",0.00684161426479284,0.0490641480132286,0.0413583298413041,"H2BC14/PPP2R5D/SMARCA4/LGR4/PPP2R1B/DKK1/H2AX/H3C7/PSMA4/H2AC20/H2AC8/PPP2R5B/H3C2/H2BC15/H3C11/H3C13/H3-3A/TNKS/CTNNB1/TCF7L2/HDAC1/H2AC4/LRP5/USP8/H4C3/YWHAZ/H2BC10/ZNRF3/CSNK2A1/H2BC13/BTRC/LRP6/H2BC9/PSME3/BCL9/H3C12/H4C5",37
"R-HSA-1221632","Meiotic synapsis","16/1126","78/10616",0.00699878613088492,0.0499061170128442,0.0420680625690152,"LMNB1/H2BC14/H2AX/SUN2/H2AC20/H2AC8/LMNA/TERF2IP/H2BC15/H2AC4/H4C3/TERF1/H2BC10/H2BC13/H2BC9/H4C5",16
